pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,0,0,642.519989,407.370897,0,0
0,0,0,0,631.746712,406.583151,0,0
0,0,0,0,619.626775,408.158643,0,0
0,0,0,0,614.913467,412.097374,0,0
0,0,0,0,608.853498,416.036105,0,0
0,0,0,0,607.506839,420.762582,0,0
0,0,0,0,606.833509,423.913567,0,0
0,0,0,0,599.426881,423.125821,0,0
0,0,0,0,596.733561,426.276805,0,0
0,0,0,0,589.326933,427.064551,0,0
635.113361,464.088621,0,0,585.960284,422.338074,0,0
636.460021,463.300875,0,0,583.266965,407.370897,0,0
636.460021,461.725383,0,0,586.633614,393.191466,0,0
635.786691,453.847921,0,0,584.613624,371.922319,0,0
634.440032,448.333698,0,0,583.266965,356.955142,0,0
635.113361,439.66849,0,0,583.940295,329.384026,0,0
635.113361,438.092998,0,0,586.633614,314.416849,0,0
638.480011,444.394967,0,0,592.020252,302.600656,0,0
637.806681,459.362144,0,0,593.366912,312.053611,0,0
