ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,ATMOSPHERIC PRESSURE (Pascal),LOCATION Latitude,LOCATION Longitude,LOCATION Speed,LOCATION ORIENTATION,FRAME
2.009293,0.74263,-0.928436,9.726266,-0.357322,-1.201024,-8.408462,0.584464,1.004604,-0.780151,-0.002792,-0.425446,20.2219,-17.9956,-3.8099,185.1861,2.7827,-96.9736,102054.92,-33.964302,18.472784,0.73,250.2,318
2.009293,0.74263,-0.928436,9.726266,-0.357322,-1.201024,-8.408462,0.584464,1.004604,-0.63208,0.162323,-0.421188,20.2219,-17.9956,-3.8099,185.1861,2.7827,-96.9736,102054.92,-33.964302,18.472784,0.73,250.2,319
1.691803,2.07991,-2.151367,9.73004,-0.269756,-1.193297,-8.144809,1.623997,-0.143077,-0.63208,0.162323,-0.421188,20.3098,-17.9956,-3.4678,181.784,1.5763,-96.9919,102054.92,-33.964302,18.472784,0.73,250.2,320
1.691803,2.07991,-2.151367,9.73004,-0.269756,-1.193297,-8.144809,1.623997,-0.143077,-0.583084,0.203857,-0.280563,20.3098,-17.9956,-3.4678,181.784,1.5763,-96.9919,102058.92,-33.964302,18.472784,0.73,250.2,321
2.542404,2.213608,-1.881454,9.73566,-0.167297,-1.165913,-7.791282,2.622535,-0.994174,-0.81105,0.05899,-0.06752,20.6614,-17.9956,-3.2112,181.784,1.5763,-96.9919,102058.92,-33.964302,18.472784,0.73,250.2,322
2.542404,2.213608,-1.881454,9.73566,-0.167297,-1.165913,-7.791282,2.622535,-0.994174,-0.81105,0.05899,-0.06752,20.6614,-17.9956,-3.2112,181.784,1.5763,-96.9919,102058.92,-33.964302,18.472784,0.73,250.2,323
4.357041,1.1913,-1.849838,9.735832,-0.149778,-1.166856,-6.627152,1.866455,-0.473518,-1.543945,-0.905075,0.002792,20.9251,-18.0836,-3.1256,181.5547,0.8751,-96.8344,102058.92,-33.964302,18.472784,0.73,250.2,324
10.317764,0.121536,-6.697052,9.735832,-0.149778,-1.166856,-6.627152,1.866455,-0.473518,-1.543945,-0.905075,0.002792,20.9251,-18.0836,-3.1256,181.5547,0.8751,-96.8344,102058.92,-33.964302,18.472784,0.73,250.2,325
13.099808,0.572266,-5.629181,9.716856,-0.109227,-1.319536,-0.937339,0.058891,-4.082053,-1.870987,-1.065933,-0.019577,20.7493,-17.9077,-2.9545,181.5547,0.8751,-96.8344,102058.92,-33.964302,18.472784,0.73,250.2,326
13.099808,0.572266,-5.629181,9.691822,-0.063418,-1.494979,2.783574,0.512969,-5.913593,-2.089355,-0.741028,0.010254,20.7493,-17.9077,-2.9545,181.5547,0.8751,-96.8344,102058.92,-33.964302,18.472784,0.73,250.2,327
17.344116,1.828659,-5.952942,9.670698,-0.009142,-1.627243,9.015758,1.744413,-4.67602,-1.993484,-0.361786,0.081619,20.6614,-17.6439,-2.869,179.2415,0.3705,-98.7688,102065.92,-33.964302,18.472784,0.73,250.2,328
17.344116,1.828659,-5.952942,9.670698,-0.009142,-1.627243,9.015758,1.744413,-4.67602,-1.993484,-0.361786,0.081619,20.6614,-17.6439,-2.869,179.2415,0.3705,-98.7688,102065.92,-33.964302,18.472784,0.73,250.2,329
25.549072,1.46785,-5.422577,9.66624,0.014497,-1.653483,13.564654,1.461993,-4.534818,-1.77298,0.054718,0.068832,20.837,-17.9077,-3.1256,179.2415,0.3705,-98.7688,102065.92,-33.964302,18.472784,0.73,250.2,330
30.095886,2.044205,-3.126312,9.66624,0.014497,-1.653483,13.564654,1.461993,-4.534818,-0.854721,0.096268,0.018768,20.837,-17.9077,-3.1256,179.2415,0.3705,-98.7688,102065.92,-33.964302,18.472784,0.73,250.2,331
30.095886,2.044205,-3.126312,9.673806,0.069271,-1.60719,19.892834,1.88675,-1.494775,-0.796127,-0.285095,0.044342,20.5734,-17.8198,-3.4678,178.4778,-0.4047,-99.4329,102065.92,-33.964302,18.472784,0.73,250.2,332
29.528152,1.386108,-3.3181,9.66455,0.083953,-1.661268,19.892834,1.88675,-1.494775,-0.796127,-0.285095,0.044342,20.5734,-17.8198,-3.4678,178.4778,-0.4047,-99.4329,102065.92,-33.964302,18.472784,0.73,250.2,333
23.60942,-0.598343,-4.643539,9.66455,0.083953,-1.661268,13.284592,-0.653495,-2.877999,-1.367111,-0.622787,0.192413,20.6612,-17.6439,-3.8099,178.4778,-0.4047,-99.4329,102065.92,-33.964302,18.472784,0.73,250.2,334
23.60942,-0.598343,-4.643539,9.64817,0.085866,-1.753801,13.284592,-0.653495,-2.877999,-1.752731,-0.403336,0.374573,20.6612,-17.6439,-3.8099,178.4778,-0.4047,-99.4329,102094.88,-33.964302,18.472784,0.73,250.2,335
17.975067,-1.741989,-2.793915,9.64817,0.085866,-1.753801,8.273392,-1.524516,-1.410128,-1.752731,-0.403336,0.374573,20.6612,-17.6439,-3.8099,178.4778,-0.4047,-99.4329,102094.88,-33.964302,18.472784,0.73,250.2,336
17.975067,-1.741989,-2.793915,9.64817,0.085866,-1.753801,8.273392,-1.524516,-1.410128,-1.752731,-0.403336,0.374573,20.6612,-17.6439,-3.8099,178.4778,-0.4047,-99.4329,102094.88,-33.964302,18.472784,0.73,250.2,337
16.413683,-1.293091,-1.879425,9.638664,0.067844,-1.806089,6.682336,-1.583567,-0.445134,-1.625976,0.013184,0.558868,20.3096,-17.3801,-4.4941,180.8292,-0.3964,-100.613,102094.88,-33.964302,18.472784,0.73,250.2,338
16.413683,-1.293091,-1.879425,9.638664,0.067844,-1.806089,6.682336,-1.583567,-0.445134,-1.625976,0.013184,0.558868,20.3096,-17.3801,-4.4941,180.8292,-0.3964,-100.613,102094.88,-33.964302,18.472784,0.73,250.2,339
15.367188,-1.608475,0.308273,9.64136,-0.060655,-1.791898,5.29835,-1.535587,2.257107,-0.821701,-0.138092,0.602539,20.1338,-17.2922,-4.8363,180.8292,-0.3964,-100.613,102094.88,-33.964302,18.472784,0.73,250.2,340
13.553224,-2.1996,-0.007217,9.64136,-0.060655,-1.791898,5.29835,-1.535587,2.257107,-0.370026,-0.499207,0.474701,20.1338,-17.2922,-4.8363,180.8292,-0.3964,-100.613,102094.88,-33.964302,18.472784,0.73,250.2,341
13.553224,-2.1996,-0.007217,9.630582,-0.135404,-1.844976,3.379601,-2.050124,1.970748,-0.215561,-0.563126,0.416122,20.1338,-17.3801,-5.3495,180.8292,-0.3964,-100.613,102087.9,-33.964302,18.472784,0.73,250.2,342
11.780258,-2.455154,-1.259262,9.615734,-0.194235,-1.915808,0.350715,-2.428625,-0.10739,0.024124,-0.317047,0.253128,20.1338,-17.3801,-5.3495,180.8292,-0.3964,-100.613,102087.9,-33.964302,18.472784,0.73,250.2,343
7.328812,-2.330566,-3.000412,9.615734,-0.194235,-1.915808,0.350715,-2.428625,-0.10739,0.045425,0.341278,0.220108,20.1338,-17.2922,-5.6917,186.7959,1.1349,-101.2679,102087.9,-33.964302,18.472784,0.73,250.2,344
7.328812,-2.330566,-1.679199,9.61666,-0.240767,-1.905854,-1.492242,-2.516454,-0.223139,0.034775,0.87178,0.320236,20.1338,-17.2922,-5.6917,186.7959,1.1349,-101.2679,102087.9,-33.964302,18.472784,0.73,250.2,345
3.52272,-1.353821,-1.679199,9.61666,-0.240767,-1.905854,-1.492242,-2.516454,-0.223139,0.034775,0.87178,0.320236,19.6943,-17.1164,-6.1195,186.7959,1.1349,-101.2679,102087.9,-33.964302,18.472784,0.73,250.2,346
1.269272,-0.975967,-0.661163,9.640522,-0.29977,-1.772251,-7.600122,-0.868451,0.674208,0.105087,1.290436,0.447006,19.8702,-16.9405,-6.3763,187.9524,1.7517,-100.4166,102087.9,-33.964302,18.472784,0.73,250.2,347
1.269272,-0.975967,-0.661163,9.640522,-0.29977,-1.772251,-7.600122,-0.868451,0.674208,0.105087,1.290436,0.447006,19.8702,-16.9405,-6.3763,187.9524,1.7517,-100.4166,102080.9,-33.964302,18.472784,0.73,250.2,348
-1.926987,-0.253769,-0.040543,9.674512,-0.378275,-1.559212,-11.25806,-0.064721,1.559677,0.126389,1.534378,0.496017,19.8702,-16.9405,-6.3763,187.9524,1.7517,-100.4166,102080.9,-33.964302,18.472784,0.73,250.2,349
-1.926987,-0.253769,-0.040543,9.674512,-0.378275,-1.559212,-11.25806,-0.064721,1.559677,0.126389,1.534378,0.496017,19.5187,-16.9405,-6.633,187.9524,1.7517,-100.4166,102080.9,-33.964302,18.472784,0.73,250.2,350
-2.936951,-0.770325,0.404602,9.717976,-0.490673,-1.2209,-13.052936,-0.253238,1.78011,0.074188,1.126389,0.334091,19.5187,-16.9405,-6.633,187.9524,1.7517,-100.4166,102080.9,-33.964302,18.472784,0.73,250.2,351
-2.936951,-0.770325,0.404602,9.717976,-0.490673,-1.2209,-13.052936,-0.253238,1.78011,0.074188,1.126389,0.334091,19.4309,-17.2043,-6.7186,195.9716,2.868,-97.1607,102080.9,-33.964302,18.472784,0.73,250.2,352
-1.341873,0.066681,-0.978622,9.736492,-0.536244,-1.040937,-11.60428,0.584707,-0.043642,0.202026,1.118927,0.179626,19.4309,-17.2043,-6.7186,195.9716,2.868,-97.1607,102080.9,-33.964302,18.472784,0.73,250.2,353
-1.341873,0.066681,-0.978622,9.74972,-0.570444,-0.887658,-11.024644,-0.100591,3.023121,0.398026,0.196411,0.118912,19.5189,-17.2043,-6.5475,195.9716,2.868,-97.1607,102080.9,-33.964302,18.472784,0.73,250.2,354
-1.341873,0.066681,-0.978622,9.74972,-0.570444,-0.887658,-11.024644,-0.100591,3.023121,0.398026,0.196411,0.118912,19.5189,-17.2043,-6.5475,195.9716,2.868,-97.1607,102080.9,-33.964302,18.472784,0.73,250.2,355
-0.359711,-1.240967,2.282959,9.75192,-0.600725,-0.842377,-9.79732,-1.141339,1.700331,0.493897,0.065384,0.09227,19.6947,-17.3801,-6.4621,195.1546,3.512,-94.937,102071.9,-33.964302,18.472784,0.73,250.2,356
1.718811,-2.438141,-0.59758,9.751308,-0.625191,-0.831576,-8.973518,-1.34518,0.557017,0.723999,-0.00386,0.068832,19.7826,-17.6437,-6.3766,195.1546,3.512,-94.937,102071.9,-33.964294,18.472797,1.18,250.2,357
1.718811,-2.438141,-0.59758,9.751308,-0.625191,-0.831576,-8.973518,-1.34518,0.557017,0.723999,-0.00386,0.068832,19.7826,-17.6437,-6.3766,195.1546,3.512,-94.937,102071.9,-33.964294,18.472797,1.18,250.2,358
1.718811,-2.438141,-0.59758,9.751308,-0.625191,-0.831576,-8.973518,-1.34518,0.557017,0.723999,-0.00386,0.068832,19.7826,-17.6437,-6.3766,195.1546,3.512,-94.937,102071.9,-33.964294,18.472797,1.18,250.2,359
2.495178,-2.974869,-0.84613,9.748818,-0.655505,-0.837396,-7.703585,-2.21576,0.103037,0.820938,-0.176437,0.03688,19.5189,-18.259,-6.5477,195.1546,3.512,-94.937,102071.9,-33.964294,18.472797,1.18,250.2,360
3.339523,-2.60086,-0.938889,9.745556,-0.676208,-0.858654,-6.974795,-2.03806,-0.24277,1.265152,-0.197739,-0.131424,19.5189,-18.259,-6.5477,195.1546,3.512,-94.937,102069.9,-33.964294,18.472797,1.18,250.2,361
3.339523,-2.60086,-0.938889,9.745556,-0.676208,-0.858654,-6.974795,-2.03806,-0.24277,1.265152,-0.197739,-0.131424,19.5189,-18.259,-6.5477,195.1546,3.512,-94.937,102069.9,-33.964294,18.472797,1.18,250.2,362
4.130112,-2.888718,-0.938889,9.744324,-0.679488,-0.869964,-6.787706,-1.88489,-0.056294,1.505905,-0.338364,-0.230499,19.3432,-18.347,-6.291,194.5392,3.9539,-95.0352,102069.9,-33.964294,18.472797,1.18,250.2,363
11.648072,-3.104217,-5.456772,9.73509,-0.662728,-0.9794,-0.59042,-3.034213,-2.237457,1.666763,-0.931717,-0.405197,19.3432,-18.347,-6.291,194.5392,3.9539,-95.0352,102069.9,-33.964294,18.472797,1.18,250.2,364
11.648072,-3.104217,-5.456772,9.73509,-0.662728,-0.9794,-0.59042,-3.034213,-2.237457,1.561295,-0.835831,-0.24968,19.3432,-18.347,-6.291,194.5392,3.9539,-95.0352,102069.9,-33.964294,18.472797,1.18,250.2,365
14.026094,-0.67038,-8.394104,9.72117,-0.647893,-1.117814,4.528796,-0.462684,-8.624536,1.160767,-0.925323,0.284027,18.9917,-18.9623,-5.7777,194.5392,3.9539,-95.0352,102069.9,-33.964294,18.472797,1.18,250.2,366
26.633743,-4.912399,-13.335312,9.701508,-0.702678,-1.247949,8.952982,-1.186862,-7.436088,0.778336,-1.023315,0.466187,19.4311,-19.05,-5.6067,191.3654,4.1089,-97.33,102069.9,-33.964294,18.472797,1.18,250.2,367
26.633743,-4.912399,-13.335312,9.701508,-0.702678,-1.247949,8.952982,-1.186862,-7.436088,0.778336,-1.023315,0.466187,19.4311,-19.05,-5.6067,191.3654,4.1089,-97.33,102075.9,-33.964294,18.472797,1.18,250.2,368
33.65947,-7.678283,-9.185088,9.687656,-0.750716,-1.325191,15.306746,-3.677902,-11.901614,0.90509,0.422241,0.320236,19.3432,-19.2257,-5.6923,191.3654,4.1089,-97.33,102075.9,-33.964294,18.472797,1.18,250.2,369
34.744568,-4.95906,-3.162445,9.688626,-0.816323,-1.278487,24.972492,-6.689342,-4.965394,1.286469,0.172974,-0.292282,19.3432,-19.2257,-5.6923,191.3654,4.1089,-97.33,102075.9,-33.964294,18.472797,1.18,250.2,370
34.744568,-4.95906,-3.162445,9.688626,-0.816323,-1.278487,24.972492,-6.689342,-4.965394,1.786072,-0.38736,-0.397751,19.3432,-19.2257,-5.6923,191.3654,4.1089,-97.33,102075.9,-33.964294,18.472797,1.18,250.2,371
28.95015,-2.132156,-1.615799,9.690992,-0.789026,-1.277691,19.01994,-1.332878,-0.362259,2.006577,-0.606811,-0.479767,19.1673,-19.1378,-5.6067,191.3184,4.7749,-97.5172,102075.9,-33.964294,18.472797,1.18,250.2,372
28.95015,-2.132156,-1.615799,9.690992,-0.789026,-1.277691,19.01994,-1.332878,-0.362259,2.006577,-0.606811,-0.479767,19.1673,-19.1378,-5.6067,191.3184,4.7749,-97.5172,102075.9,-33.964294,18.472797,1.18,250.2,373
21.868423,-4.43E-04,-1.589523,9.688214,-0.770128,-1.30988,14.534128,-0.22143,0.456444,2.074753,-0.814529,-0.538361,19.1673,-19.1378,-5.1788,191.3184,4.7749,-97.5172,102075.9,-33.964294,18.472797,1.18,250.2,374
17.57074,1.217117,-2.471176,9.681102,-0.720104,-1.388571,8.851834,1.692751,-1.258868,2.188736,-0.264847,-0.610794,19.6947,-18.9619,-4.5799,186.8967,4.211,-98.1623,102099.88,-33.964294,18.472797,1.18,250.2,375
17.57074,1.217117,-2.471176,9.681102,-0.720104,-1.388571,8.851834,1.692751,-1.258868,2.085404,0.065384,-0.557541,19.6947,-18.9619,-4.5799,186.8967,4.211,-98.1623,102099.88,-33.964294,18.472797,1.18,250.2,376
14.657196,2.760285,-3.107162,9.68867,-0.63551,-1.377028,5.25509,2.842436,-1.189263,1.86171,0.242218,-0.441421,20.2221,-19.0498,-4.2377,186.8967,4.211,-98.1623,102099.88,-33.964294,18.472797,1.18,250.2,377
14.657196,2.760285,-3.107162,9.68867,-0.63551,-1.377028,5.25509,2.842436,-1.189263,1.86171,0.242218,-0.441421,20.2221,-19.0498,-4.2377,186.8967,4.211,-98.1623,102099.88,-33.964294,18.472797,1.18,250.2,378
12.628082,2.596604,-2.359299,9.699074,-0.593642,-1.321344,3.624985,3.567126,-1.34494,1.569824,0.300797,-0.357269,20.2221,-19.0498,-4.2377,186.8967,4.211,-98.1623,102099.88,-33.964294,18.472797,1.18,250.2,379
10.42006,2.094116,-2.392822,9.704228,-0.575428,-1.291216,1.830091,3.139466,-1.216218,1.100037,0.406265,-0.316788,20.4857,-19.3134,-3.8099,184.076,3.4705,-97.7579,102099.88,-33.964294,18.472797,1.18,250.2,380
10.42006,2.094116,-2.392822,9.704228,-0.575428,-1.291216,1.830091,3.139466,-1.216218,1.100037,0.406265,-0.316788,20.4857,-19.3134,-3.8099,184.076,3.4705,-97.7579,102099.88,-33.964294,18.472797,1.18,250.2,381
10.42006,2.094116,-2.392822,9.704228,-0.575428,-1.291216,1.830091,3.139466,-1.216218,1.100037,0.406265,-0.316788,20.4857,-19.3134,-3.8099,184.076,3.4705,-97.7579,102099.88,-33.964294,18.472797,1.18,250.2,382
8.678788,1.582398,-2.426971,9.717226,-0.53333,-1.208913,-0.757248,2.333573,-1.252766,0.714417,0.831299,-0.423309,20.4857,-19.3134,-3.5532,184.076,3.4705,-97.7579,102104.88,-33.964294,18.472797,1.18,250.2,383
4.980744,1.394257,-1.840576,9.73665,-0.471221,-1.070517,-3.728608,2.072665,-0.543116,0.540772,1.240372,-0.518127,20.3098,-19.3134,-3.1254,182.5319,2.7542,-96.2743,102104.88,-33.964294,18.472797,1.18,250.2,384
1.781189,1.337265,-2.03064,9.760216,-0.388926,-0.870237,-7.03254,1.913623,-1.059446,0.328781,1.409744,-0.574585,20.3098,-19.3134,-3.1254,182.5319,2.7542,-96.2743,102104.88,-33.964294,18.472797,1.18,250.2,385
-0.761063,1.18161,-1.913132,9.771134,-0.342734,-0.760169,-8.85505,1.609197,-1.143886,0.223328,1.339432,-0.582031,20.3978,-19.3134,-2.5265,182.5319,2.7542,-96.2743,102104.88,-33.964294,18.472797,1.18,250.2,386
-0.761063,1.18161,-1.913132,9.771134,-0.342734,-0.760169,-8.85505,1.609197,-1.143886,0.230789,1.167923,-0.471252,20.3978,-19.3134,-2.5265,182.5319,2.7542,-96.2743,102104.88,-33.964294,18.472797,1.18,250.2,387
-3.493301,0.960861,-2.840896,9.771134,-0.342734,-0.760169,-8.85505,1.609197,-1.143886,0.230789,1.167923,-0.471252,20.5736,-19.4891,-2.0988,181.1462,2.0028,-94.4485,102091.9,-33.964294,18.472797,1.18,250.2,388
-5.265915,1.480148,-1.994644,9.792934,-0.211754,-0.473272,-14.03322,1.284142,-2.361282,-0.060028,1.149811,-0.353012,20.5736,-19.4891,-2.0988,181.1462,2.0028,-94.4485,102091.9,-33.964294,18.472797,1.18,250.2,389
-5.265915,1.480148,-1.994644,9.792934,-0.211754,-0.473272,-14.03322,1.284142,-2.361282,-0.060028,1.149811,-0.353012,20.7495,-19.1376,-1.6712,181.1462,2.0028,-94.4485,102091.9,-33.964294,18.472797,1.18,250.2,390
-3.829742,0.712906,-2.204437,9.80071,-0.15471,-0.304224,-15.079204,1.490688,-1.780003,-0.553253,1.010269,-0.132492,20.7495,-19.1376,-1.6712,181.1462,2.0028,-94.4485,102091.9,-33.964294,18.472797,1.18,250.2,391
-1.532104,-0.921707,2.217392,9.804508,-0.12937,-0.159016,-12.768722,-0.66357,1.635856,-0.583084,0.410522,-0.184692,20.4859,-18.9619,-1.2436,182.0651,0.7559,-90.9292,102091.9,-33.964294,18.472797,1.18,250.2,392
-1.532104,-0.921707,2.217392,9.804508,-0.12937,-0.159016,-12.768722,-0.66357,1.635856,-0.583084,0.410522,-0.184692,20.4859,-18.9619,-1.2436,182.0651,0.7559,-90.9292,102091.9,-33.964294,18.472797,1.18,250.2,393
0.844391,0.285553,-0.937149,9.80554,-0.094059,-0.113657,-9.809656,-0.263294,-0.315249,-0.69812,-0.017715,-0.29335,20.4859,-18.9619,-1.2436,182.0651,0.7559,-90.9292,102091.9,-33.964294,18.472797,1.18,250.2,394
0.844391,0.285553,-0.937149,9.80554,-0.094059,-0.113657,-9.809656,-0.263294,-0.315249,-0.8004,-0.13382,-0.236893,20.31,-18.874,-0.9014,182.0651,0.7559,-90.9292,102091.9,-33.964294,18.472797,1.18,250.2,395
1.14679,1.361923,-2.262817,9.805636,-0.022432,-0.13926,-9.01031,1.422175,-2.089861,-0.78334,-0.004929,-0.180435,20.4859,-18.5225,-0.5592,182.163,0.1311,-90.8137,102089.9,-33.964294,18.472797,1.18,250.2,396
1.013153,2.431488,-2.262512,9.805636,-0.022432,-0.13926,-9.01031,1.422175,-2.089861,-0.734344,0.037674,-0.111191,20.4859,-18.5225,-0.5592,182.163,0.1311,-90.8137,102089.9,-33.964294,18.472797,1.18,250.2,397
1.013153,2.431488,-2.262512,9.805456,0.015206,-0.152323,-9.032882,2.293646,-2.274678,-0.734344,0.037674,-0.111191,20.4859,-18.2589,-0.3881,182.163,0.1311,-90.8137,102089.9,-33.964294,18.472797,1.18,250.2,398
1.013153,2.431488,-2.262512,9.805456,0.015206,-0.152323,-9.032882,2.293646,-2.274678,-0.734344,0.037674,-0.111191,20.4859,-18.2589,-0.3881,182.163,0.1311,-90.8137,102089.9,-33.964294,18.472797,1.18,250.2,399
0.955841,2.048996,-0.789261,9.80518,0.033185,-0.16659,-9.058274,2.09947,-0.6432,-0.77269,-0.179626,0.014511,20.4859,-18.2589,-0.3881,182.163,0.1311,-90.8137,102089.9,-33.964294,18.472797,1.18,250.2,400
5.501908,-0.6595,-2.788803,9.80518,0.033185,-0.16659,-9.058274,2.09947,-0.6432,-1.467255,-1.109604,0.009186,20.8374,-17.9953,-0.2171,178.8691,-0.1939,-90.9734,102089.9,-33.964294,18.472797,1.18,250.2,401
6.708115,-0.362778,-2.631027,9.800806,0.029702,-0.337214,-5.129,-0.537525,-2.329534,-1.648346,-1.461151,-0.079239,21.101,-17.7317,-0.2171,178.8691,-0.1939,-90.9734,102086.9,-33.964294,18.472797,1.18,250.2,402
6.708115,-0.362778,-2.631027,9.796436,0.036593,-0.445978,-3.003838,-0.281798,-2.066892,-1.62384,-1.776459,-0.135696,21.101,-17.7317,-0.2171,178.8691,-0.1939,-90.9734,102086.9,-33.964294,18.472797,1.18,250.2,403
12.336868,1.177795,-5.711029,9.78061,0.071014,-0.71065,1.734509,0.790007,-3.570211,-1.551407,-1.160736,-0.090942,21.101,-17.7317,-0.2171,178.8691,-0.1939,-90.9734,102086.9,-33.964294,18.472797,1.18,250.2,404
12.066544,2.003906,-6.284912,9.771228,0.089899,-0.827895,1.734509,0.790007,-3.570211,-1.595077,-1.813751,0.158325,21.1887,-17.556,-0.1314,175.2074,-0.4149,-94.1558,102086.9,-33.964294,18.472797,1.18,250.2,405
12.066544,2.003906,-6.284912,9.771228,0.089899,-0.827895,2.549257,3.318948,-2.728747,-1.730362,-1.532516,0.540756,21.1887,-17.556,-0.1314,175.2074,-0.4149,-94.1558,102086.9,-33.964294,18.472797,1.18,250.2,406
24.68715,0.319214,-9.226044,9.743852,0.084048,-1.104841,15.073952,0.315512,-7.529187,-1.730362,-1.532516,0.540756,21.1887,-17.556,-0.1314,175.2074,-0.4149,-94.1558,102086.9,-33.964294,18.472797,1.18,250.2,407
29.155746,0.769623,-2.694061,9.733886,0.037326,-1.191836,15.073952,0.315512,-7.529187,-1.509857,0.086685,0.410797,21.3644,-17.556,-0.9869,175.2074,-0.4149,-94.1558,102097.9,-33.964294,18.472797,1.18,250.2,408
29.155746,0.769623,-2.694061,9.733886,0.037326,-1.191836,22.50655,0.65708,-0.159046,-1.292541,-0.6409,0.121033,21.3644,-17.556,-0.9869,175.2074,-0.4149,-94.1558,102097.9,-33.964294,18.472797,1.18,250.2,409
30.780197,1.761688,-4.905441,9.723716,0.04357,-1.271949,22.50655,0.65708,-0.159046,-1.292541,-0.6409,0.121033,21.3644,-17.556,-0.9869,175.2074,-0.4149,-94.1558,102097.9,-33.964294,18.472797,1.18,250.2,410
30.780197,1.761688,-4.905441,9.713838,0.058816,-1.34473,21.206623,1.637385,-3.571068,-1.253128,-1.031845,0.03688,21.7159,-17.3801,-1.329,173.7849,-0.2546,-97.4525,102097.9,-33.964294,18.472797,1.18,250.2,411
25.192307,0.95224,-4.653259,9.687686,0.078896,-1.520825,14.964384,0.893953,-2.94681,-1.633423,-0.917862,0.331955,21.7159,-17.3801,-1.329,173.7849,-0.2546,-97.4525,102097.9,-33.964294,18.472797,1.18,250.2,412
25.192307,0.95224,-4.653259,9.687686,0.078896,-1.520825,14.964384,0.893953,-2.94681,-1.633423,-0.917862,0.331955,21.7159,-17.3801,-1.329,173.7849,-0.2546,-97.4525,102097.9,-33.964294,18.472797,1.18,250.2,413
20.566116,-1.503052,-3.426834,9.666116,0.061339,-1.653134,10.553524,-0.868575,-1.664339,-1.660065,-0.263794,0.556732,21.9795,-17.2043,-2.0136,173.7849,-0.2546,-97.4525,102097.9,-33.964294,18.472797,1.18,250.2,414
20.566116,-1.503052,-3.426834,9.666116,0.061339,-1.653134,10.553524,-0.868575,-1.664339,-1.660065,-0.263794,0.556732,21.9795,-17.2043,-2.0136,173.7849,-0.2546,-97.4525,102114.88,-33.964294,18.472797,1.18,250.2,415
18.63144,-2.004761,-1.004333,9.669796,-0.019541,-1.632499,8.129642,-1.874366,0.999663,-1.475769,0.388153,0.555664,21.628,-17.2043,-2.6979,177.4889,-0.3584,-99.705,102114.88,-33.964294,18.472797,1.18,250.2,416
18.63144,-2.004761,-1.004333,9.669796,-0.019541,-1.632499,8.129642,-1.874366,0.999663,-1.475769,0.388153,0.555664,21.628,-17.2043,-2.6979,177.4889,-0.3584,-99.705,102114.88,-33.964294,18.472797,1.18,250.2,417
15.0085,-1.017761,1.510162,9.6755,-0.049355,-1.597706,6.567705,-1.246253,2.372107,-0.968704,0.148468,0.534363,21.2765,-17.1164,-3.4679,177.4889,-0.3584,-99.705,102114.88,-33.964294,18.472797,1.18,250.2,418
12.185242,-0.742371,1.201691,9.680168,-0.112817,-1.565896,3.673235,-0.837178,3.061971,-0.493591,-0.163651,0.466187,21.2765,-17.1164,-3.4679,177.4889,-0.3584,-99.705,102114.88,-33.964294,18.472797,1.18,250.2,419
10.20836,-0.805771,0.193802,9.678776,-0.145,-1.571836,2.066872,-0.604121,2.866542,-0.216629,-0.29361,0.410797,21.1008,-17.0284,-4.3234,181.998,0.8472,-99.2243,102114.88,-33.964294,18.472797,1.18,250.2,420
10.20836,-0.805771,0.193802,9.678776,-0.145,-1.571836,2.066872,-0.604121,2.866542,-0.216629,-0.29361,0.410797,21.1008,-17.0284,-4.3234,181.998,0.8472,-99.2243,102114.88,-33.964294,18.472797,1.18,250.2,421
7.337036,-1.425293,-2.305435,9.678776,-0.145,-1.571836,2.066872,-0.604121,2.866542,-0.019547,0.146332,0.215851,20.8372,-17.1164,-5.0932,181.998,0.8472,-99.2243,102106.88,-33.964294,18.472797,1.18,250.2,422
7.337036,-1.425293,-2.305435,9.67095,-0.230079,-1.60941,-2.696477,-1.219986,-0.358805,-0.019547,0.146332,0.215851,20.8372,-17.1164,-5.0932,181.998,0.8472,-99.2243,102106.88,-33.964294,18.472797,1.18,250.2,423
2.120041,-1.356888,-2.425522,9.680398,-0.26071,-1.546714,-6.779995,-1.204425,-1.24923,-0.095184,0.823853,0.103989,20.7493,-17.2041,-5.6919,188.5251,1.3444,-99.4484,102106.88,-33.964294,18.472797,1.18,250.2,424
2.120041,-1.356888,-2.425522,9.680398,-0.26071,-1.546714,-6.779995,-1.204425,-1.24923,-0.095184,0.823853,0.103989,20.7493,-17.2041,-5.6919,188.5251,1.3444,-99.4484,102106.88,-33.964294,18.472797,1.18,250.2,425
-1.867279,-0.96524,-1.168732,9.704436,-0.273191,-1.385525,-11.310456,-0.847304,-0.104177,-0.176147,1.247818,0.042206,20.2219,-17.4679,-6.2908,188.5251,1.3444,-99.4484,102106.88,-33.964294,18.472797,1.18,250.2,426
