pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,0,0,659.353235,375.073304,0,0
0,0,0,0,657.333246,362.469365,0,0
716.58627,404.219912,0,0,656.659916,353.016411,0,0
718.60626,388.464989,0,0,656.659916,341.987965,0,0
721.299579,371.922319,0,0,656.659916,334.898249,0,0
711.872962,356.167396,0,0,659.353235,325.445295,0,0
705.812993,341.200219,0,0,653.966597,314.416849,0,0
697.733035,335.685996,0,0,644.539979,305.751641,0,0
689.653077,328.59628,0,0,640.5,297.874179,0,0
684.939769,328.59628,0,0,637.806681,293.935449,0,0
689.653077,324.657549,0,0,631.073382,279.756018,0,0
692.346397,323.082057,0,0,629.726723,266.364333,0,0
692.346397,318.35558,0,0,633.766702,248.246171,0,0
695.039716,311.265864,0,0,637.806681,223.038293,0,0
704.466334,308.11488,0,0,637.806681,204.920131,0,0
709.852972,310.478118,0,0,647.233298,186.014223,0,0
709.852972,312.841357,0,0,652.619937,177.349015,0,0
714.566281,328.59628,0,0,661.373225,168.683807,0,0
713.892951,342.775711,0,0,668.106523,173.410284,0,0
717.93293,367.195842,0,0,670.799842,186.014223,0,0
717.93293,396.342451,0,0,677.53314,197.830416,0,0
717.93293,423.125821,0,0,678.20647,217.52407,0,0
709.179642,445.182713,0,0,678.20647,222.250547,0,0
703.793004,456.21116,0,0,680.22646,230.128009,0,0
0,0,0,0,682.919779,238.00547,0,0
0,0,0,0,690.326407,256.911379,0,0
0,0,0,0,692.346397,264.78884,0,0
0,0,0,0,701.099684,298.661926,0,0
0,0,0,0,703.119674,327.808534,0,0
0,0,0,0,707.159653,353.016411,0,0
0,0,0,0,709.852972,371.134573,0,0
0,0,0,0,714.566281,389.252735,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,674.839821,364.044858
0,0,0,0,0,0,686.959758,351.440919
0,0,0,0,0,0,701.773014,331.747265
0,0,0,0,0,0,715.239611,321.506565
0,0,674.166491,375.073304,0,0,726.012888,308.11488
0,0,681.573119,366.408096,0,0,734.766176,301.81291
0,0,689.653077,360.893873,0,0,731.399527,303.388403
0,0,690.326407,354.591904,0,0,730.052867,301.81291
0,0,688.979748,348.289934,0,0,724.666228,301.025164
0,0,687.633088,341.200219,0,0,717.93293,297.086433
0,0,684.266439,333.322757,0,0,712.546291,298.661926
0,0,688.306418,338.049234,0,0,706.486323,295.510941
0,0,685.613098,333.322757,0,0,710.526302,287.633479
0,0,689.653077,336.473742,0,0,719.95292,281.33151
0,0,692.346397,330.171772,0,0,725.339558,271.878556
